RetainedTxp	DuplicateTxp
ENST00000473333.1|ENSG00000263001.5|OTTHUMG00000156237.6|OTTHUMT00000314408.2|GTF2I-206|GTF2I|567|retained_intron|	ENST00000620866.1|ENSG00000277053.4|OTTHUMG00000181536.2|OTTHUMT00000456434.1|GTF2IP1-207|GTF2IP1|567|retained_intron|
ENST00000613412.1|ENSG00000270882.2|OTTHUMG00000012189.8|OTTHUMT00000477884.1|HIST2H4A-202|HIST2H4A|610|nonsense_mediated_decay|	ENST00000621520.1|ENSG00000270276.2|OTTHUMG00000188201.2|OTTHUMT00000477866.1|HIST2H4B-203|HIST2H4B|610|nonsense_mediated_decay|
ENST00000513237.5|ENSG00000168769.13|OTTHUMG00000131213.3|OTTHUMT00000363308.1|TET2-207|TET2|10166|protein_coding|	ENST00000540549.5|ENSG00000168769.13|OTTHUMG00000131213.3|-|TET2-209|TET2|10166|protein_coding|
ENST00000326153.9|ENSG00000178605.13|OTTHUMG00000022694.3|OTTHUMT00000058882.2|GTPBP6-201|GTPBP6|1907|protein_coding|	ENST00000326153.9_PAR_Y|ENSG00000178605.13_PAR_Y|OTTHUMG00000022694.3|OTTHUMT00000058882.2|GTPBP6-201|GTPBP6|1907|protein_coding|
ENST00000471617.1|ENSG00000187243.16|OTTHUMG00000021546.5|OTTHUMT00000056610.1|MAGED4B-204|MAGED4B|448|processed_transcript|	ENST00000497416.1|ENSG00000154545.16|OTTHUMG00000042235.2|OTTHUMT00000100447.1|MAGED4-209|MAGED4|448|processed_transcript|
ENST00000381317.8|ENSG00000169093.15|OTTHUMG00000021057.1|OTTHUMT00000055595.1|ASMTL-201|ASMTL|2027|protein_coding|	ENST00000381317.8_PAR_Y|ENSG00000169093.15_PAR_Y|OTTHUMG00000021057.1|OTTHUMT00000055595.1|ASMTL-201|ASMTL|2027|protein_coding|
ENST00000564991.5|ENSG00000185164.14|OTTHUMG00000131366.2|OTTHUMT00000435859.1|NOMO2-206|NOMO2|3765|nonsense_mediated_decay|	ENST00000543392.5|ENSG00000185164.14|OTTHUMG00000131366.2|-|NOMO2-203|NOMO2|3765|protein_coding|
ENST00000516872.1|ENSG00000252681.1|-|-|RNU1-97P-201|RNU1-97P|164|snRNA|	ENST00000516816.1|ENSG00000252625.1|-|-|RNU1-40P-201|RNU1-40P|164|snRNA|
ENST00000318124.3|ENSG00000177243.3|OTTHUMG00000129313.2|OTTHUMT00000290103.1|DEFB103B-201|DEFB103B|518|protein_coding|	ENST00000314357.3|ENSG00000176797.3|OTTHUMG00000143855.2|OTTHUMT00000251445.1|DEFB103A-201|DEFB103A|518|protein_coding|
ENST00000377931.1|ENSG00000204919.1|OTTHUMG00000160602.1|OTTHUMT00000361349.1|PRR20A-201|PRR20A|1847|protein_coding|	ENST00000614894.4|ENSG00000229665.8|OTTHUMG00000184244.1|-|PRR20C-202|PRR20C|1847|protein_coding|
ENST00000377931.1|ENSG00000204919.1|OTTHUMG00000160602.1|OTTHUMT00000361349.1|PRR20A-201|PRR20A|1847|protein_coding|	ENST00000544357.2|ENSG00000229665.8|OTTHUMG00000184244.1|OTTHUMT00000468462.1|PRR20C-201|PRR20C|1847|protein_coding|
ENST00000377931.1|ENSG00000204919.1|OTTHUMG00000160602.1|OTTHUMT00000361349.1|PRR20A-201|PRR20A|1847|protein_coding|	ENST00000377930.1|ENSG00000204918.3|OTTHUMG00000184243.1|OTTHUMT00000468461.1|PRR20B-201|PRR20B|1847|protein_coding|
ENST00000377931.1|ENSG00000204919.1|OTTHUMG00000160602.1|OTTHUMT00000361349.1|PRR20A-201|PRR20A|1847|protein_coding|	ENST00000452123.3|ENSG00000227151.4|OTTHUMG00000184245.1|OTTHUMT00000468463.1|PRR20D-201|PRR20D|1847|protein_coding|
ENST00000377931.1|ENSG00000204919.1|OTTHUMG00000160602.1|OTTHUMT00000361349.1|PRR20A-201|PRR20A|1847|protein_coding|	ENST00000434815.1|ENSG00000234278.3|OTTHUMG00000184246.1|OTTHUMT00000468464.1|PRR20E-201|PRR20E|1847|protein_coding|
ENST00000641861.1|ENSG00000180433.5|OTTHUMG00000022772.3|OTTHUMT00000059065.3|OR6K6-202|OR6K6|1172|protein_coding|	ENST00000368144.2|ENSG00000180433.5|OTTHUMG00000022772.3|-|OR6K6-201|OR6K6|1172|protein_coding|
ENST00000416110.1|ENSG00000228240.1|OTTHUMG00000043854.1|OTTHUMT00000102242.1|TTTY17A-201|TTTY17A|166|lincRNA|	ENST00000441906.1|ENSG00000227439.1|OTTHUMG00000046228.1|OTTHUMT00000106564.1|TTTY17B-201|TTTY17B|166|lincRNA|
ENST00000416110.1|ENSG00000228240.1|OTTHUMG00000043854.1|OTTHUMT00000102242.1|TTTY17A-201|TTTY17A|166|lincRNA|	ENST00000421387.1|ENSG00000223641.1|OTTHUMG00000045207.1|OTTHUMT00000104952.1|TTTY17C-201|TTTY17C|166|lincRNA|
ENST00000369158.1|ENSG00000203811.1|OTTHUMG00000012190.1|OTTHUMT00000033697.1|HIST2H3C-201|HIST2H3C|1656|protein_coding|	ENST00000403683.1|ENSG00000203852.3|OTTHUMG00000012094.1|OTTHUMT00000033454.1|HIST2H3A-201|HIST2H3A|1656|protein_coding|
ENST00000384264.1|ENSG00000206991.1|-|-|RNU6-610P-201|RNU6-610P|107|snRNA|	ENST00000383862.1|ENSG00000206589.1|-|-|RNU6-354P-201|RNU6-354P|107|snRNA|
ENST00000485332.7|ENSG00000178605.13|OTTHUMG00000022694.3|OTTHUMT00000467781.1|GTPBP6-202|GTPBP6|2016|retained_intron|	ENST00000485332.7_PAR_Y|ENSG00000178605.13_PAR_Y|OTTHUMG00000022694.3|OTTHUMT00000467781.1|GTPBP6-202|GTPBP6|2016|retained_intron|
ENST00000504481.1|ENSG00000232264.4|OTTHUMG00000160201.2|OTTHUMT00000359621.2|USP17L24-201|USP17L24|1593|protein_coding|	ENST00000509271.1|ENSG00000230430.4|OTTHUMG00000160192.2|OTTHUMT00000359612.2|USP17L25-201|USP17L25|1593|protein_coding|
ENST00000504481.1|ENSG00000232264.4|OTTHUMG00000160201.2|OTTHUMT00000359621.2|USP17L24-201|USP17L24|1593|protein_coding|	ENST00000509660.1|ENSG00000229579.4|OTTHUMG00000160189.2|OTTHUMT00000359609.2|USP17L26-201|USP17L26|1593|protein_coding|
ENST00000504481.1|ENSG00000232264.4|OTTHUMG00000160201.2|OTTHUMT00000359621.2|USP17L24-201|USP17L24|1593|protein_coding|	ENST00000515574.1|ENSG00000235780.3|OTTHUMG00000160186.2|OTTHUMT00000359606.2|USP17L27-201|USP17L27|1593|protein_coding|
ENST00000504481.1|ENSG00000232264.4|OTTHUMG00000160201.2|OTTHUMT00000359621.2|USP17L24-201|USP17L24|1593|protein_coding|	ENST00000504543.1|ENSG00000231051.3|OTTHUMG00000160191.2|OTTHUMT00000359611.2|USP17L28-201|USP17L28|1593|protein_coding|
ENST00000504481.1|ENSG00000232264.4|OTTHUMG00000160201.2|OTTHUMT00000359621.2|USP17L24-201|USP17L24|1593|protein_coding|	ENST00000511681.1|ENSG00000231637.3|OTTHUMG00000160183.2|OTTHUMT00000359603.2|USP17L29-201|USP17L29|1593|protein_coding|
ENST00000504481.1|ENSG00000232264.4|OTTHUMG00000160201.2|OTTHUMT00000359621.2|USP17L24-201|USP17L24|1593|protein_coding|	ENST00000504104.1|ENSG00000228856.3|OTTHUMG00000160199.2|OTTHUMT00000359619.2|USP17L30-201|USP17L30|1593|protein_coding|
ENST00000616769.1|ENSG00000274172.1|-|-|MIR8071-1-201|MIR8071-1|65|miRNA|	ENST00000616772.1|ENSG00000277030.1|-|-|MIR8071-2-201|MIR8071-2|65|miRNA|
ENST00000440137.1|ENSG00000236362.8|OTTHUMG00000024147.3|OTTHUMT00000060831.3|GAGE12F-201|GAGE12F|527|protein_coding|	ENST00000445148.1|ENSG00000215269.5|OTTHUMG00000024148.3|OTTHUMT00000060832.3|GAGE12G-201|GAGE12G|527|protein_coding|
ENST00000420308.1|ENSG00000234812.1|OTTHUMG00000066719.1|OTTHUMT00000143030.1|BX664727.2-201|BX664727.2|228|processed_pseudogene|	ENST00000621265.1|ENSG00000276257.1|OTTHUMG00000188431.1|OTTHUMT00000477182.1|AL513478.1-201|AL513478.1|228|processed_pseudogene|
ENST00000427886.6|ENSG00000223511.6|OTTHUMG00000021062.2|OTTHUMT00000055605.1|AL683807.1-201|AL683807.1|445|lincRNA|	ENST00000427886.6_PAR_Y|ENSG00000223511.6_PAR_Y|OTTHUMG00000021062.2|OTTHUMT00000055605.1|AL683807.1-201|AL683807.1|445|lincRNA|
ENST00000449393.1|ENSG00000232910.1|OTTHUMG00000044985.1|OTTHUMT00000104536.1|RAB9AP1-201|RAB9AP1|573|unprocessed_pseudogene|	ENST00000412737.1|ENSG00000223655.1|OTTHUMG00000045262.1|OTTHUMT00000105017.1|RAB9AP3-201|RAB9AP3|573|processed_pseudogene|
ENST00000510385.5|ENSG00000141510.16|OTTHUMG00000162125.10|OTTHUMT00000367403.2|TP53-213|TP53|2404|protein_coding|	ENST00000618944.4|ENSG00000141510.16|OTTHUMG00000162125.10|OTTHUMT00000476358.1|TP53-223|TP53|2404|protein_coding|
ENST00000622915.1|ENSG00000280071.3|OTTHUMG00000189357.3|OTTHUMT00000479440.1|FP565260.6-211|FP565260.6|544|processed_transcript|	ENST00000470545.1|ENSG00000160221.16|OTTHUMG00000086916.7|OTTHUMT00000195831.1|C21orf33-207|C21orf33|544|retained_intron|
ENST00000623405.3|ENSG00000275496.4|OTTHUMG00000189367.2|OTTHUMT00000479473.1|CU633906.1-204|CU633906.1|572|lincRNA|	ENST00000622911.1|ENSG00000277067.4|OTTHUMG00000189370.1|OTTHUMT00000479478.1|CU634019.1-202|CU634019.1|572|lincRNA|
ENST00000623405.3|ENSG00000275496.4|OTTHUMG00000189367.2|OTTHUMT00000479473.1|CU633906.1-204|CU633906.1|572|lincRNA|	ENST00000624791.1|ENSG00000276077.4|OTTHUMG00000189371.1|OTTHUMT00000479484.1|CU633904.1-203|CU633904.1|572|lincRNA|
ENST00000566917.1|ENSG00000103512.14|OTTHUMG00000090541.2|OTTHUMT00000422415.1|NOMO1-206|NOMO1|592|retained_intron|	ENST00000564355.1|ENSG00000185164.14|OTTHUMG00000131366.2|OTTHUMT00000435863.1|NOMO2-205|NOMO2|592|retained_intron|
ENST00000436568.1|ENSG00000226906.1|OTTHUMG00000045294.1|OTTHUMT00000105049.1|TTTY4-201|TTTY4|1346|lincRNA|	ENST00000420149.1|ENSG00000235412.1|OTTHUMG00000045296.1|OTTHUMT00000105051.1|TTTY4B-201|TTTY4B|1346|lincRNA|
ENST00000436568.1|ENSG00000226906.1|OTTHUMG00000045294.1|OTTHUMT00000105049.1|TTTY4-201|TTTY4|1346|lincRNA|	ENST00000456123.1|ENSG00000228296.1|OTTHUMG00000045200.1|OTTHUMT00000104945.1|TTTY4C-201|TTTY4C|1346|lincRNA|
ENST00000622713.1|ENSG00000232264.4|OTTHUMG00000160201.2|-|USP17L24-202|USP17L24|1677|protein_coding|	ENST00000621472.1|ENSG00000230430.4|OTTHUMG00000160192.2|-|USP17L25-202|USP17L25|1677|protein_coding|
ENST00000622713.1|ENSG00000232264.4|OTTHUMG00000160201.2|-|USP17L24-202|USP17L24|1677|protein_coding|	ENST00000610514.1|ENSG00000229579.4|OTTHUMG00000160189.2|-|USP17L26-202|USP17L26|1677|protein_coding|
ENST00000569220.1|ENSG00000261288.1|OTTHUMG00000177283.1|OTTHUMT00000436104.1|AC093525.5-201|AC093525.5|572|sense_intronic|	ENST00000565111.1|ENSG00000260176.1|OTTHUMG00000177289.1|OTTHUMT00000436114.1|AC141586.2-201|AC141586.2|572|lincRNA|
ENST00000432523.6|ENSG00000196433.12|OTTHUMG00000021065.2|OTTHUMT00000055614.1|ASMT-204|ASMT|442|protein_coding|	ENST00000432523.6_PAR_Y|ENSG00000196433.12_PAR_Y|OTTHUMG00000021065.2|OTTHUMT00000055614.1|ASMT-204|ASMT|442|protein_coding|
ENST00000448477.6|ENSG00000182378.13|OTTHUMG00000022693.5|OTTHUMT00000058881.3|PLCXD1-210|PLCXD1|828|protein_coding|	ENST00000448477.6_PAR_Y|ENSG00000182378.13_PAR_Y|OTTHUMG00000022693.5|OTTHUMT00000058881.3|PLCXD1-210|PLCXD1|828|protein_coding|
ENST00000503931.5|ENSG00000205572.9|OTTHUMG00000162391.3|OTTHUMT00000368730.2|SERF1B-203|SERF1B|569|protein_coding|	ENST00000504458.1|ENSG00000172058.15|OTTHUMG00000162419.6|OTTHUMT00000368855.1|SERF1A-204|SERF1A|569|protein_coding|
ENST00000602818.2|ENSG00000183753.10|OTTHUMG00000058899.5|OTTHUMT00000467693.2|BPY2-204|BPY2|1010|processed_transcript|	ENST00000602549.1|ENSG00000183795.8|OTTHUMG00000045101.4|OTTHUMT00000467701.1|BPY2B-202|BPY2B|1010|processed_transcript|
ENST00000602818.2|ENSG00000183753.10|OTTHUMG00000058899.5|OTTHUMT00000467693.2|BPY2-204|BPY2|1010|processed_transcript|	ENST00000602559.5|ENSG00000185894.8|OTTHUMG00000045199.3|OTTHUMT00000467694.1|BPY2C-202|BPY2C|1010|processed_transcript|
ENST00000362912.1|ENSG00000199782.1|-|-|SNORD115-9-201|SNORD115-9|82|snoRNA|	ENST00000362583.1|ENSG00000199453.1|-|-|SNORD115-12-201|SNORD115-12|82|snoRNA|
ENST00000506697.5|ENSG00000196104.10|OTTHUMG00000161190.3|OTTHUMT00000364112.2|SPOCK3-209|SPOCK3|505|protein_coding|	ENST00000512042.1|ENSG00000196104.10|OTTHUMG00000161190.3|OTTHUMT00000364113.1|SPOCK3-220|SPOCK3|505|protein_coding|
ENST00000622187.4|ENSG00000276203.4|OTTHUMG00000188432.1|OTTHUMT00000477185.1|ANKRD20A3-207|ANKRD20A3|401|retained_intron|	ENST00000616155.1|ENSG00000260691.5|OTTHUMG00000188594.3|OTTHUMT00000477698.1|ANKRD20A1-204|ANKRD20A1|401|retained_intron|
ENST00000610676.5|ENSG00000275287.5|-|-|Metazoa_SRP.79-201|Metazoa_SRP|290|misc_RNA|	ENST00000610676.5_PAR_Y|ENSG00000275287.5_PAR_Y|-|-|Metazoa_SRP.79-201|Metazoa_SRP|290|misc_RNA|
ENST00000617764.1|ENSG00000277008.1|OTTHUMG00000022713.4|OTTHUMT00000058950.4|TEX28P2-201|TEX28P2|1221|unprocessed_pseudogene|	ENST00000613479.1|ENSG00000274962.1|OTTHUMG00000024230.4|OTTHUMT00000061148.4|TEX28P1-201|TEX28P1|1221|unprocessed_pseudogene|
ENST00000381297.9|ENSG00000182162.10|OTTHUMG00000021060.2|OTTHUMT00000055602.1|P2RY8-201|P2RY8|4198|protein_coding|	ENST00000381297.9_PAR_Y|ENSG00000182162.10_PAR_Y|OTTHUMG00000021060.2|OTTHUMT00000055602.1|P2RY8-201|P2RY8|4198|protein_coding|
ENST00000252457.9|ENSG00000130177.14|OTTHUMG00000017402.4|OTTHUMT00000045965.3|CDC16-201|CDC16|2034|protein_coding|	ENST00000375308.5|ENSG00000130177.14|OTTHUMG00000017402.4|OTTHUMT00000045967.2|CDC16-205|CDC16|2034|protein_coding|
ENST00000408606.1|ENSG00000221533.1|-|-|MIR1184-1-201|MIR1184-1|99|miRNA|	ENST00000408263.1|ENSG00000221190.1|-|-|MIR1184-2-201|MIR1184-2|99|miRNA|
ENST00000408606.1|ENSG00000221533.1|-|-|MIR1184-1-201|MIR1184-1|99|miRNA|	ENST00000408676.1|ENSG00000221603.1|-|-|MIR1184-3-201|MIR1184-3|99|miRNA|
ENST00000623095.3|ENSG00000277067.4|OTTHUMG00000189370.1|OTTHUMT00000479477.1|CU634019.1-201|CU634019.1|2247|lincRNA|	ENST00000625096.3|ENSG00000276077.4|OTTHUMG00000189371.1|OTTHUMT00000479483.1|CU633904.1-202|CU633904.1|2247|lincRNA|
ENST00000627721.3|ENSG00000281849.3|OTTHUMG00000189992.1|OTTHUMT00000483560.1|AL732314.6-201|AL732314.6|484|antisense_RNA|	ENST00000627721.3_PAR_Y|ENSG00000281849.3_PAR_Y|OTTHUMG00000189992.1|OTTHUMT00000483560.1|AL732314.6-201|AL732314.6|484|antisense_RNA|
ENST00000459194.1|ENSG00000238933.1|-|-|Y_RNA.647-201|Y_RNA|112|misc_RNA|	ENST00000459296.1|ENSG00000238749.1|-|-|Y_RNA.640-201|Y_RNA|112|misc_RNA|
ENST00000459194.1|ENSG00000238933.1|-|-|Y_RNA.647-201|Y_RNA|112|misc_RNA|	ENST00000619475.1|ENSG00000275904.1|-|-|Y_RNA.795-201|Y_RNA|112|misc_RNA|
ENST00000351581.4|ENSG00000181625.17|OTTHUMG00000132110.2|OTTHUMT00000255150.1|SLX1B-202|SLX1B|762|protein_coding|	ENST00000345535.8|ENSG00000132207.17|OTTHUMG00000176859.1|OTTHUMT00000434082.1|SLX1A-202|SLX1A|762|protein_coding|
ENST00000474865.6|ENSG00000169093.15|OTTHUMG00000021057.1|OTTHUMT00000055592.1|ASMTL-205|ASMTL|851|processed_transcript|	ENST00000474865.6_PAR_Y|ENSG00000169093.15_PAR_Y|OTTHUMG00000021057.1|OTTHUMT00000055592.1|ASMTL-205|ASMTL|851|processed_transcript|
ENST00000541997.5|ENSG00000155026.16|OTTHUMG00000152378.7|OTTHUMT00000399462.1|RSPH10B-209|RSPH10B|669|processed_transcript|	ENST00000489190.5|ENSG00000169402.15|OTTHUMG00000151856.8|OTTHUMT00000324187.1|RSPH10B2-209|RSPH10B2|669|processed_transcript|
ENST00000592053.5|ENSG00000223839.7|OTTHUMG00000058623.2|OTTHUMT00000460863.1|FAM95B1-211|FAM95B1|1541|lincRNA|	ENST00000610972.4|ENSG00000274628.4|OTTHUMG00000188369.1|OTTHUMT00000477003.1|AL669942.1-203|AL669942.1|1541|lincRNA|
ENST00000618246.1|ENSG00000276562.1|-|-|RN7SL565P-201|RN7SL565P|284|misc_RNA|	ENST00000617780.1|ENSG00000273940.1|-|-|RN7SL722P-201|RN7SL722P|284|misc_RNA|
ENST00000607210.1|ENSG00000169763.14|OTTHUMG00000044998.2|OTTHUMT00000104549.2|PRYP3-202|PRYP3|444|transcribed_unprocessed_pseudogene|	ENST00000306589.7|ENSG00000172283.10|OTTHUMG00000045269.2|OTTHUMT00000105024.2|PRYP4-201|PRYP4|444|unprocessed_pseudogene|
ENST00000602732.5|ENSG00000183753.10|OTTHUMG00000058899.5|OTTHUMT00000467692.1|BPY2-203|BPY2|559|protein_coding|	ENST00000602770.5|ENSG00000183795.8|OTTHUMG00000045101.4|OTTHUMT00000467700.3|BPY2B-203|BPY2B|559|protein_coding|
ENST00000602732.5|ENSG00000183753.10|OTTHUMG00000058899.5|OTTHUMT00000467692.1|BPY2-203|BPY2|559|protein_coding|	ENST00000602680.1|ENSG00000185894.8|OTTHUMG00000045199.3|OTTHUMT00000467695.2|BPY2C-203|BPY2C|559|protein_coding|
ENST00000556853.5|ENSG00000182973.18|OTTHUMG00000130748.6|OTTHUMT00000412183.1|CNOT10-219|CNOT10|551|processed_transcript|	ENST00000494439.5|ENSG00000182973.18|OTTHUMG00000130748.6|OTTHUMT00000342211.1|CNOT10-218|CNOT10|551|processed_transcript|
ENST00000565126.5|ENSG00000153684.14|OTTHUMG00000167129.4|OTTHUMT00000431215.1|GOLGA8F-204|GOLGA8F|508|retained_intron|	ENST00000568534.1|ENSG00000183629.13|OTTHUMG00000167134.3|OTTHUMT00000431227.1|GOLGA8G-206|GOLGA8G|508|retained_intron|
ENST00000476035.1|ENSG00000263001.5|OTTHUMG00000156237.6|OTTHUMT00000314409.2|GTF2I-207|GTF2I|653|retained_intron|	ENST00000615592.1|ENSG00000277053.4|OTTHUMG00000181536.2|OTTHUMT00000456435.2|GTF2IP1-203|GTF2IP1|653|retained_intron|
ENST00000612197.1|ENSG00000277029.1|-|-|RNU6-1192P-201|RNU6-1192P|107|snRNA|	ENST00000618289.1|ENSG00000277341.1|-|-|RNU6-489P-201|RNU6-489P|107|snRNA|
ENST00000381625.9|ENSG00000167393.17|OTTHUMG00000021052.3|OTTHUMT00000055578.3|PPP2R3B-201|PPP2R3B|782|protein_coding|	ENST00000381625.9_PAR_Y|ENSG00000167393.17_PAR_Y|OTTHUMG00000021052.3|OTTHUMT00000055578.3|PPP2R3B-201|PPP2R3B|782|protein_coding|
ENST00000462195.6|ENSG00000169093.15|OTTHUMG00000021057.1|OTTHUMT00000055594.1|ASMTL-203|ASMTL|573|processed_transcript|	ENST00000462195.6_PAR_Y|ENSG00000169093.15_PAR_Y|OTTHUMG00000021057.1|OTTHUMT00000055594.1|ASMTL-203|ASMTL|573|processed_transcript|
ENST00000408778.1|ENSG00000221705.1|-|-|SNORA11E-201|SNORA11E|128|snoRNA|	ENST00000408548.1|ENSG00000221475.1|-|-|SNORA11D-201|SNORA11D|128|snoRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000616345.1|ENSG00000275616.1|-|-|U2.11-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000616535.1|ENSG00000273709.1|-|-|U2.2-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000619465.1|ENSG00000274432.1|-|-|U2.5-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000613119.1|ENSG00000278048.1|-|-|U2.16-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000613778.1|ENSG00000276596.1|-|-|U2.12-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000611544.1|ENSG00000277903.1|-|-|U2.15-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000615427.1|ENSG00000274862.1|-|-|U2.9-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000617785.1|ENSG00000274062.1|-|-|U2.3-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000620268.1|ENSG00000275219.1|-|-|U2.10-201|U2|191|snRNA|
ENST00000618664.1|ENSG00000274585.1|-|-|RNU2-1-201|RNU2-1|191|snRNA|	ENST00000618602.1|ENSG00000278591.1|-|-|U2.19-201|U2|191|snRNA|
ENST00000513144.1|ENSG00000205572.9|OTTHUMG00000162391.3|OTTHUMT00000368731.1|SERF1B-206|SERF1B|632|retained_intron|	ENST00000503509.1|ENSG00000172058.15|OTTHUMG00000162419.6|OTTHUMT00000368844.1|SERF1A-203|SERF1A|632|retained_intron|
ENST00000382585.2|ENSG00000183753.10|OTTHUMG00000058899.5|-|BPY2-202|BPY2|321|protein_coding|	ENST00000615850.1|ENSG00000183795.8|OTTHUMG00000045101.4|-|BPY2B-204|BPY2B|321|protein_coding|
ENST00000382585.2|ENSG00000183753.10|OTTHUMG00000058899.5|-|BPY2-202|BPY2|321|protein_coding|	ENST00000618574.1|ENSG00000185894.8|OTTHUMG00000045199.3|-|BPY2C-204|BPY2C|321|protein_coding|
ENST00000459468.1|ENSG00000238478.1|-|-|RNU6-498P-201|RNU6-498P|107|snRNA|	ENST00000384559.1|ENSG00000207289.1|-|-|RNU6-1235P-201|RNU6-1235P|107|snRNA|
ENST00000532622.6|ENSG00000153684.14|OTTHUMG00000167129.4|OTTHUMT00000393301.4|GOLGA8F-202|GOLGA8F|2009|protein_coding|	ENST00000525590.2|ENSG00000183629.13|OTTHUMG00000167134.3|OTTHUMT00000393332.3|GOLGA8G-203|GOLGA8G|2009|protein_coding|
ENST00000440895.2|ENSG00000107929.14|OTTHUMG00000017534.6|OTTHUMT00000046401.2|LARP4B-204|LARP4B|656|protein_coding|	ENST00000608970.1|ENSG00000107929.14|OTTHUMG00000017534.6|OTTHUMT00000472194.1|LARP4B-209|LARP4B|656|retained_intron|
ENST00000463763.6|ENSG00000169093.15|OTTHUMG00000021057.1|OTTHUMT00000055593.1|ASMTL-204|ASMTL|874|processed_transcript|	ENST00000463763.6_PAR_Y|ENSG00000169093.15_PAR_Y|OTTHUMG00000021057.1|OTTHUMT00000055593.1|ASMTL-204|ASMTL|874|processed_transcript|
ENST00000475859.6|ENSG00000167393.17|OTTHUMG00000021052.3|OTTHUMT00000354556.1|PPP2R3B-205|PPP2R3B|408|retained_intron|	ENST00000475859.6_PAR_Y|ENSG00000167393.17_PAR_Y|OTTHUMG00000021052.3|OTTHUMT00000354556.1|PPP2R3B-205|PPP2R3B|408|retained_intron|
ENST00000330163.8|ENSG00000187908.16|OTTHUMG00000019185.2|OTTHUMT00000050801.1|DMBT1-201|DMBT1|5802|protein_coding|	ENST00000368956.6|ENSG00000187908.16|OTTHUMG00000019185.2|-|DMBT1-206|DMBT1|5802|protein_coding|
ENST00000580887.5|ENSG00000101608.12|OTTHUMG00000131509.7|OTTHUMT00000441265.1|MYL12A-209|MYL12A|899|protein_coding|	ENST00000536605.1|ENSG00000101608.12|OTTHUMG00000131509.7|-|MYL12A-202|MYL12A|899|protein_coding|
ENST00000444280.6|ENSG00000169084.13|OTTHUMG00000021068.4|OTTHUMT00000055618.4|DHRSX-205|DHRSX|797|protein_coding|	ENST00000444280.6_PAR_Y|ENSG00000169084.13_PAR_Y|OTTHUMG00000021068.4|OTTHUMT00000055618.4|DHRSX-205|DHRSX|797|protein_coding|
ENST00000467626.6|ENSG00000205755.11|OTTHUMG00000067432.2|OTTHUMT00000144414.2|CRLF2-204|CRLF2|1789|nonsense_mediated_decay|	ENST00000467626.6_PAR_Y|ENSG00000205755.11_PAR_Y|OTTHUMG00000067432.2|OTTHUMT00000144414.2|CRLF2-204|CRLF2|1789|nonsense_mediated_decay|
ENST00000641525.1|ENSG00000176198.3|OTTHUMG00000170852.2|OTTHUMT00000410678.2|OR11H4-203|OR11H4|1082|protein_coding|	ENST00000315409.2|ENSG00000176198.3|OTTHUMG00000170852.2|-|OR11H4-201|OR11H4|1082|protein_coding|
ENST00000381261.8|ENSG00000197976.11|OTTHUMG00000021063.3|OTTHUMT00000055608.2|AKAP17A-202|AKAP17A|2187|protein_coding|	ENST00000381261.8_PAR_Y|ENSG00000197976.11_PAR_Y|OTTHUMG00000021063.3|OTTHUMT00000055608.2|AKAP17A-202|AKAP17A|2187|protein_coding|
ENST00000510264.6|ENSG00000248477.6|OTTHUMG00000162451.4|OTTHUMT00000379152.1|AC139495.1-201|AC139495.1|1073|processed_transcript|	ENST00000504546.5|ENSG00000250687.6|OTTHUMG00000162475.2|OTTHUMT00000369089.1|AC146944.2-201|AC146944.2|1073|processed_transcript|
ENST00000510264.6|ENSG00000248477.6|OTTHUMG00000162451.4|OTTHUMT00000379152.1|AC139495.1-201|AC139495.1|1073|processed_transcript|	ENST00000508794.6|ENSG00000249437.7|OTTHUMG00000163318.7|OTTHUMT00000379160.1|NAIP-206|NAIP|1073|retained_intron|
ENST00000538258.1|ENSG00000229859.9|OTTHUMG00000168071.3|OTTHUMT00000397960.1|PGA3-204|PGA3|867|protein_coding|	ENST00000544899.1|ENSG00000229183.8|OTTHUMG00000168073.2|OTTHUMT00000397970.1|PGA4-206|PGA4|867|protein_coding|
